iban,fullname,email,company,pricetag,longitude,date,language_name,timezone,country,iso8601,language_code,bank_country,file_name,latitude
DE84670799711959786016,Heinz-Josef Salz,heinz-josef.salz@gmx.de,Heuser,"98.692,02 €",-61.969917,2010-10-24,Sichuan Yi,Africa/Bamako,Montenegro,2016-04-10T10:38:35,ur,DE,bringen.tiff,-18.4857575
DE95115752028684297680,Rigo Stey,rigo.stey@gmx.de,Wulff,"3,45 €",-51.251123,1982-04-01,Hindi,Asia/Riyadh,Guernsey,2004-12-28T01:11:41,ce,DE,alt.js,-88.276642
DE18997009356700915636,Hans-Jochen Hentschel,hans-jochen.hentschel@proton.ch,Kohl,"97.783,47 €",116.875183,2009-01-27,Czech,Europe/Vienna,Laos,1995-02-10T07:59:56,th,DE,vielleicht.css,4.8448755
DE84992934954745678775,Jana Möchlichen,jana.möchlichen@gmx.de,Täsche GmbH & Co. OHG,"78,50 €",11.782943,2009-09-26,Uighur,Asia/Yerevan,Marshallinseln,2022-10-28T16:30:10,lo,DE,können.png,86.9442735
DE13439536438792129431,Erhard Naser,erhard.naser@msn.com,Karz Bolzmann GmbH & Co. KG,"4.271,11 €",152.767246,2023-05-31,Avaric,Europe/Vilnius,China,2010-01-13T10:43:47,rw,DE,Loch.mp4,-23.040890
DE36172166916877988668,Ekkehart Holzapfel,ekkehart.holzapfel@proton.ch,Wieloch Kusch GmbH & Co. KGaA,"2.507,41 €",74.966282,2003-09-14,Chamorro,Africa/Gaborone,Tonga,1998-09-05T08:30:32,kok,DE,wahr.ods,-78.7565005
DE04165890143376529508,Sebastiano Ladeck,sebastiano.ladeck@proton.ch,Tintzmann,"83,79 €",170.858634,2001-12-13,Manx,America/Tegucigalpa,Gambia,1976-02-08T21:11:01,mn,DE,am.pdf,-22.9125515
DE79158382271432794486,Evamaria Pruschke,evamaria.pruschke@proton.ch,Weiß Sontag Stiftung & Co. KG,"20.593,30 €",-174.384725,2016-05-22,Igbo,Australia/Brisbane,Brunei Darussalam,1974-11-10T00:56:37,uz,DE,Land.pptx,-13.935058
DE95525586151320178522,Magnus Walter,magnus.walter@proton.ch,Mentzel,"78.160,51 €",94.578826,2011-12-22,Divehi,Africa/Douala,Ungarn,1999-06-30T19:37:15,ha,DE,frei.json,10.4003755
DE92351471578952133026,Carl-Heinz Döhn,carl-heinz.döhn@hotmail.com,Schönland e.G.,"224,96 €",100.684803,2015-12-31,Swahili,Africa/Porto-Novo,Tunesien,1985-12-13T18:09:21,uk,DE,setzen.html,-51.6369735
DE42629252993721993516,Margret Mentzel,margret.mentzel@gmx.de,Koch II Kohl AG & Co. KG,"12.302,05 €",-127.496211,1996-03-12,Danish,Asia/Beirut,Kirgisistan,2019-03-04T11:06:09,niu,DE,rechnen.mov,2.9226345
DE77673767758751122422,Gerhardt Geisler,gerhardt.geisler@msn.com,Kroker GbR,"49,53 €",5.239644,1992-09-09,Tonga,Europe/Helsinki,Philippinen,2005-06-06T13:45:20,ar,DE,geben.tiff,-21.981315
DE85412571442898798364,Laszlo Weitzel,laszlo.weitzel@gmx.de,Renner Klotz Stiftung & Co. KG,"28.130,71 €",6.500046,1991-03-31,Venda,America/Santo_Domingo,Simbabwe,2008-04-27T21:05:55,niu,DE,ich.flac,-76.8120905
DE28633734322719761496,Faruk Patberg,faruk.patberg@hotmail.com,Girschner Lachmann GmbH,"21.934,40 €",155.216567,1996-01-19,Church Slavic,America/Tegucigalpa,Norwegen,2014-01-22T11:02:24,lij,DE,groß.xls,75.4301265
DE28571633621620352309,Frederike Lachmann,frederike.lachmann@proton.ch,Hertrampf,"24.883,50 €",-61.414912,1973-07-10,Zhuang,America/Toronto,Republik Korea,1983-11-04T03:14:07,ln,DE,Herr.json,-73.467759
DE37408482414483857628,Emilia Thies,emilia.thies@gmx.de,Stadelmann GmbH & Co. KGaA,"68.980,90 €",123.214757,1991-05-07,Malayalam,Africa/Luanda,Bahrain,2009-06-04T15:50:57,hu,DE,sitzen.html,-16.672087
DE20614121860905280854,Alicja Hartmann,alicja.hartmann@msn.com,Bachmann Flantz GmbH,"4,84 €",145.226506,2016-10-17,Fijian,Asia/Seoul,Tuvalu,1979-06-05T05:16:24,pl,DE,dürfen.mp3,57.8508295
DE41930752244467983336,Ivana Scheibe,ivana.scheibe@gmx.de,Peukert,"2.552,81 €",32.075060,1992-06-24,Tajik,Asia/Tehran,Aserbaidschan,1999-11-11T14:42:41,mni,DE,wohl.mov,48.7886725
DE75489345218386674171,Heinz-Peter Bohlander,heinz-peter.bohlander@gmx.de,Kruschwitz,"9,20 €",-41.933011,2002-03-24,Gujarati,Asia/Vientiane,Costa Rica,1985-03-14T10:45:46,nr,DE,hat.html,40.637645
DE55018194775730596965,Isolde Wohlgemut,isolde.wohlgemut@gmail.com,Jacob Hesse Stiftung & Co. KG,"3.505,56 €",50.409159,1970-03-08,Telugu,Europe/Helsinki,Schweiz,1972-02-14T11:22:01,raj,DE,geben.wav,-76.209611
DE34242170067504560243,Yusuf Bolnbach,yusuf.bolnbach@gmx.de,Patberg,"551,60 €",3.473673,1988-10-05,Arabic,Asia/Riyadh,Armenien,1981-03-29T14:45:17,my,DE,Stein.tiff,-48.808770
DE04022842245572701564,Ulla Römer,ulla.römer@proton.ch,Oderwald,"4,07 €",126.820621,1973-02-03,Kazakh,Asia/Kuwait,Belgien,1994-02-15T16:06:44,hy,DE,dunkel.wav,4.6223525
DE44542583276585809172,Magrit Drubin,magrit.drubin@gmx.de,Kramer,"55,04 €",31.862322,1998-08-26,Croatian,America/Santo_Domingo,Wallis und Futuna,2010-06-09T17:32:53,ja,DE,offen.odt,20.1532985
DE44464411123550305181,Waldtraut Roskoth,waldtraut.roskoth@gmx.de,Wohlgemut AG & Co. KG,"33.547,33 €",116.234488,2021-12-24,Basque,Asia/Beirut,Marokko,2016-07-21T22:25:39,id,DE,blau.pages,-55.314070
DE21458300487786893970,Grit Klapp,grit.klapp@hotmail.com,Mosemann GmbH & Co. KG,"3,52 €",-164.254459,2022-05-17,Macedonian,Asia/Taipei,Portugal,2015-10-21T23:19:21,ku,DE,war.flac,-46.227426
DE49758350337294017709,Laura Putz,laura.putz@gmx.de,Blümel GbR,"85.353,87 €",22.363488,1999-09-08,Hiri Motu,Europe/Ljubljana,Serbien und Montenegro,2007-02-03T18:49:17,sk,DE,bringen.css,19.917589
DE76469239935286899041,Cemil Kabus,cemil.kabus@gmail.com,Rohleder,"9.166,60 €",16.597768,1974-11-03,Church Slavic,America/La_Paz,Oman,1972-12-31T00:09:03,pap,DE,Glück.flac,-6.907335
DE57263847032840514145,Knud Hartmann,knud.hartmann@msn.com,Schmidtke GmbH,"49.930,63 €",174.421087,2006-03-05,Limburgan,Asia/Baghdad,Nördliche Marianen,2000-10-22T07:10:58,iw,DE,von.flac,-11.872643
DE69003807072405951622,Luciano Hauffer,luciano.hauffer@proton.ch,Gehringer,"373,68 €",2.041096,1987-06-07,Church Slavic,America/Caracas,Belarus,1999-04-03T04:59:24,oc,DE,besser.wav,79.7059205
DE73984657176826436342,Ewald Ritter,ewald.ritter@gmx.de,Reuter GmbH & Co. KG,"6,14 €",-172.785314,2019-01-20,Korean,Africa/Porto-Novo,Belize,2020-12-05T04:24:42,he,DE,Milch.mov,43.520347
DE06144026918360287545,Kevin Rosenow,kevin.rosenow@hotmail.com,Krein Seifert KG,"5.271,71 €",-162.483670,1994-10-17,English,Asia/Makassar,Philippinen,2007-08-20T18:03:14,nhn,DE,dauern.wav,-14.3351835
DE58036079764043342772,Jacqueline Klingelhöfer,jacqueline.klingelhöfer@hotmail.com,Gutknecht Rohleder KG,"5.480,21 €",-89.023077,2009-08-29,Shona,Pacific/Palau,Svalbard und Jan Mayen,1990-07-14T20:32:45,hr,DE,werfen.mp3,-86.541367
DE65508021048263672510,Margret Scholtz,margret.scholtz@msn.com,Rogge,"4,28 €",-37.770380,1992-11-23,Polish,Africa/Cairo,Luxemburg,2016-06-09T00:32:26,my,DE,sonst.flac,-65.051834
DE50525187970712848097,Linus Pölitz,linus.pölitz@msn.com,Mende Hornig GmbH,"33,34 €",135.122222,2013-06-10,Hiri Motu,Europe/London,Sonderverwaltungszone Macao,2006-10-13T10:06:21,kn,DE,rot.bmp,12.3510415
DE08401165026489263732,Krista Faust,krista.faust@gmx.de,Faust,"3,13 €",102.810713,1992-02-29,Kirghiz,Europe/Oslo,Kolumbien,1983-12-05T17:53:41,br,DE,Hunger.mov,5.155761
DE30044384105590038774,Süleyman Hamann,süleyman.hamann@msn.com,Nette e.G.,"37.768,98 €",-42.890426,1991-09-21,Slovak,Europe/Vatican,Seychellen,1975-09-20T22:27:36,gu,DE,hängen.wav,-46.0039365
DE92073438580383294886,Denny Röhricht,denny.röhricht@proton.ch,Pieper KG,"25,59 €",119.073816,1988-07-14,Belarusian,Asia/Hebron,Brasilien,1997-11-26T06:38:14,bg,DE,Haus.mp3,-53.5846215
DE85052916415668976423,Wendelin Pölitz,wendelin.pölitz@gmx.de,Mans,"676,59 €",90.073110,1977-02-28,Kanuri,Africa/Khartoum,Schweiz,1996-11-27T03:17:15,unm,DE,Fisch.flac,80.9807645
DE43909897256307078128,Mohammad Nette,mohammad.nette@msn.com,Ritter,"7.021,45 €",25.629441,2016-07-29,Romansh,America/Port_of_Spain,Mauretanien,1993-01-14T19:20:09,yo,DE,fast.csv,-81.1365795
DE58677100139747218895,Marga Bohlander,marga.bohlander@gmail.com,Jungfer GmbH & Co. OHG,"5,87 €",105.336862,1976-10-25,Catalan,Africa/Banjul,Myanmar,2017-03-17T23:42:08,he,DE,gefährlich.bmp,22.381984
DE07858917713639918190,Constance Hövel,constance.hövel@aol.com,Tlustek,"2.319,65 €",-70.447310,1991-01-20,Afar,Africa/Maputo,Bhutan,1973-02-23T06:26:33,pt,DE,fliegen.avi,69.999587
DE80883591998266996064,Bianka Klotz,bianka.klotz@gmail.com,Lindau,"81.930,71 €",40.794117,2017-05-30,Ido,Africa/Bamako,Uganda,1998-06-12T12:03:30,kl,DE,Mama.tiff,-46.849571
DE53633823573324502259,Guiseppe van der Dussen,guiseppe.van der dussen@gmail.com,Hendriks Striebitz AG,"276,72 €",99.888351,2010-10-22,Bashkir,America/Mazatlan,Kamerun,2010-05-28T04:48:49,am,DE,werfen.tiff,62.578648
DE17246706882863279371,Irmi Bolzmann,irmi.bolzmann@gmx.de,Fritsch,"54,75 €",-16.887337,2014-10-08,Ewe,Africa/Tripoli,Luxemburg,2016-05-23T21:14:14,ca,DE,seit.jpeg,-42.226065
DE44388889359213586282,Jeannette Reuter,jeannette.reuter@proton.ch,Vollbrecht GmbH & Co. KGaA,"6.310,10 €",-29.868918,1981-10-06,Oromo,America/Porto_Velho,Angola,1973-03-15T01:28:40,brx,DE,aber.mov,-89.3840635
DE22019567567972132620,Herwig Lehmann,herwig.lehmann@aol.com,Schomber AG & Co. OHG,"859,53 €",165.206324,2008-09-17,Walloon,Asia/Rangoon,Mosambik,2022-04-24T21:02:15,wal,DE,warum.avi,-39.1297725
DE56480759566930018829,Ferdinand Lorch,ferdinand.lorch@gmail.com,Rudolph Herrmann Stiftung & Co. KGaA,"742,00 €",-131.283823,2008-08-01,Lithuanian,Africa/Djibouti,Afghanistan,2002-04-16T12:38:06,as,DE,ob.txt,71.202867
DE02213663149730238069,Michaele Ebert,michaele.ebert@gmx.de,Kitzmann AG,"69,04 €",-84.200156,2013-06-30,Ganda,Asia/Colombo,Irland,2012-06-26T21:44:44,so,DE,tief.html,-48.1525335
DE71943967299008027795,Nico Heuser,nico.heuser@gmail.com,Hofmann,"5,72 €",7.727941,2015-10-28,Faroese,Africa/Ouagadougou,Andorra,2008-12-05T18:22:36,cy,DE,Mensch.mp3,-68.7707135
DE27904068428255929283,Ante Drewes,ante.drewes@hotmail.com,Krause,"6,90 €",96.439651,1978-08-28,Central Khmer,Africa/Tripoli,Bhutan,2009-03-26T01:18:51,ha,DE,Oma.docx,80.254483
DE45964934270772649332,Johanna Beier,johanna.beier@gmx.de,Dörr,"8.890,14 €",-54.299685,2018-04-19,Portuguese,Asia/Saigon,Eritrea,2016-05-20T18:52:56,sq,DE,den.webm,54.933152
DE31169610659734208724,Kamil Geisler,kamil.geisler@aol.com,Fiebig,"546,53 €",95.864409,1982-09-07,Rundi,Asia/Tehran,Uganda,2001-01-24T06:14:40,mai,DE,fehlen.txt,13.873118
DE59282043410510355124,Liesel Becker,liesel.becker@proton.ch,Rohleder GbR,"5,97 €",-115.833897,2009-05-07,Russian,Africa/Libreville,Thailand,1975-05-05T15:09:33,nr,DE,bis.bmp,-59.377471
DE90691662253852890299,Heinz-Peter Gute,heinz-peter.gute@proton.ch,Biggen Caspar OHG mbH,"751,19 €",62.751353,1999-10-15,Kazakh,Asia/Beirut,Tansania,1982-01-09T09:38:59,ru,DE,See.mp4,-33.7523025
DE05498436312139286628,Claas Sontag,claas.sontag@proton.ch,Stoll KG,"61,97 €",-153.472181,2014-11-23,Galician,Asia/Baku,Guyana,2016-04-02T01:15:48,yue,DE,verstecken.odt,16.0769535
DE20608683357885657890,Eugenie Thies,eugenie.thies@gmail.com,Kranz,"42,56 €",-169.724790,1981-03-04,Bambara,Pacific/Funafuti,Spanien,2016-05-01T18:12:42,my,DE,Woche.jpeg,-37.3335835
DE66654220890166981588,Marliese Thies,marliese.thies@gmx.de,Harloff Schlosser GmbH,"24.063,82 €",60.592256,1986-08-14,Czech,Africa/Dakar,Deutschland,1992-07-20T05:42:08,bhb,DE,bauen.jpg,58.5677485
DE89100108018692387823,Cindy Heintze,cindy.heintze@gmail.com,Lindau KG,"5,05 €",-25.581913,1992-08-22,Pali,Asia/Dubai,Zentralafrikanische Republik,1990-02-04T20:54:02,lv,DE,fehlen.avi,-3.1932715
DE55226913546217585126,Alfonso Wohlgemut,alfonso.wohlgemut@msn.com,Hande Schottin GmbH & Co. KG,"79.177,97 €",-106.637246,2001-09-04,Romanian,Europe/Minsk,Saudi-Arabien,2009-06-15T00:30:25,nr,DE,von.numbers,-14.951570
DE67135147062073521452,Carina Thies,carina.thies@proton.ch,Ruppersberger,"188,00 €",-155.325603,2020-06-21,Polish,Africa/Bamako,Neukaledonien,1981-11-13T08:13:54,dv,DE,Jahr.jpeg,-7.7125485
DE49508071898012514121,Philomena Oestrovsky,philomena.oestrovsky@gmail.com,Karz,"625,14 €",-163.973450,1986-12-06,Indonesian,Pacific/Port_Moresby,Armenien,2010-12-01T12:35:42,hak,DE,nie.jpg,62.2051705
DE21663302208201113071,Juan Austermühle,juan.austermühle@proton.ch,Aumann,"79.204,05 €",76.344447,2009-03-10,Estonian,Pacific/Ponape,Amerikanisch-Samoa,2021-09-23T02:20:10,sd,DE,Fisch.mp4,-86.903000
DE95894631355431545203,Christine Henck,christine.henck@proton.ch,Ziegert GmbH,"938,92 €",115.771906,2020-12-06,Ossetian,Africa/Abidjan,Mongolei,1982-11-14T18:44:19,kw,DE,sechs.key,-36.891785
DE32440896918144018421,Anna-Lena Hamann,anna-lena.hamann@hotmail.com,Löffler Zimmer AG & Co. OHG,"39.343,42 €",-80.481575,1985-12-27,Dzongkha,America/St_Vincent,Suriname,2013-07-30T13:43:28,ce,DE,gibt.numbers,83.5553855
DE14136033552280827270,Jörgen Bähr,jörgen.bähr@msn.com,Kensy Stiftung & Co. KGaA,"7.554,20 €",85.404965,2006-04-29,Romansh,America/Asuncion,Sonderverwaltungszone Hongkong,1978-06-27T22:24:23,cs,DE,richtig.csv,-35.432033
DE09489797536124526413,Agatha Wirth,agatha.wirth@aol.com,Jockel Juncken KGaA,"4,68 €",-65.410945,2020-11-20,Norwegian,America/Guatemala,Äthiopien,2012-11-21T09:06:41,unm,DE,lachen.mp3,36.2731665
DE28031936819539630842,Carina Finke,carina.finke@proton.ch,Langern Zimmer Stiftung & Co. KG,"588,11 €",12.291259,1998-01-04,Xhosa,Asia/Bishkek,Turks- und Caicosinseln,2005-07-20T17:39:39,el,DE,beide.avi,-84.562846
DE10154702758589705955,Franz Josef Schuster,franz josef.schuster@gmail.com,Ullmann Misicher GmbH & Co. OHG,"7.114,74 €",-26.513756,1988-08-06,Burmese,America/Santo_Domingo,Norwegen,1979-02-12T20:53:41,crh,DE,viel.wav,57.5696605
DE84453126700574209312,Veronique Hiller,veronique.hiller@msn.com,Oderwald Junitz AG,"21,48 €",-32.630638,1983-03-22,Samoan,Africa/Maputo,Simbabwe,1994-11-13T18:30:03,szl,DE,suchen.csv,51.618022
DE51346062717509478864,Jürgen Mentzel,jürgen.mentzel@msn.com,Stoll,"6,83 €",83.144238,1976-03-25,Bosnian,Asia/Tashkent,Liechtenstein,1977-01-28T00:15:00,tcy,DE,warum.bmp,-6.8308905
DE15038056587853640900,Rüdiger Herrmann,rüdiger.herrmann@gmail.com,Wiek,"382,26 €",147.606619,1994-10-03,Kalaallisut,Indian/Antananarivo,Guatemala,2003-02-07T07:15:55,yi,DE,immer.txt,87.4321185
DE17666868093300467640,Nuran Linke,nuran.linke@proton.ch,Austermühle,"63,69 €",87.971719,1970-12-11,Amharic,Europe/Tirane,Mali,1982-07-11T06:28:44,sid,DE,traurig.odp,40.937406
DE21868550916854464709,Olaf Herrmann,olaf.herrmann@gmail.com,Preiß,"612,82 €",125.536631,1998-07-29,Venda,Pacific/Nauru,Nordmazedonien,1971-05-10T04:16:35,si,DE,Wissen.mp3,43.7085305
DE74140568972014238292,Burckhard Dussen van,burckhard.dussen van@aol.com,Becker Neureuther AG & Co. KG,"72,81 €",112.464597,1985-05-29,Assamese,Europe/Dublin,Osttimor,2000-10-14T18:25:29,ja,DE,heute.avi,-17.633874
DE24776792102561941974,Irmela Lehmann,irmela.lehmann@proton.ch,Hellwig AG,"59,07 €",-132.468747,2006-09-06,Hiri Motu,Europe/Prague,Togo,1981-01-22T18:55:15,tcy,DE,Zeit.pptx,-71.9684235
DE45535745942787369072,Anika Neureuther,anika.neureuther@hotmail.com,Gieß OHG mbH,"46,61 €",-152.458890,2010-01-27,Malayalam,Asia/Taipei,Mongolei,1987-04-13T01:10:17,ps,DE,Arbeit.avi,-69.5525535
DE98122988463496641681,Nikolaj Kabus,nikolaj.kabus@hotmail.com,Zahn Dowerg GmbH & Co. OHG,"1.315,72 €",-79.472053,2002-05-12,Corsican,Asia/Singapore,Afghanistan,1972-03-31T01:41:48,ber,DE,scheinen.flac,-61.5455155
DE66428874816599851331,Canan Wagner,canan.wagner@hotmail.com,Rörricht,"1,85 €",-166.787096,1987-04-12,French,Pacific/Truk,Cookinseln,2023-03-13T10:05:51,ne,DE,denken.mov,3.098810
DE12994231656459957152,Piotr Grein Groth,piotr.grein groth@msn.com,Wagenknecht Lorch AG & Co. KGaA,"39,93 €",33.926177,1995-05-10,German,Indian/Antananarivo,Grönland,1981-06-26T14:31:50,kl,DE,Affe.html,26.043638
DE03381394637630008307,Heiko Stroh,heiko.stroh@aol.com,Huhn,"4,00 €",-172.122245,2020-12-13,Romanian,Africa/Luanda,Armenien,1995-04-12T21:35:59,bho,DE,warum.txt,-64.8364595
DE51142287000600506281,Eckhardt Schäfer,eckhardt.schäfer@gmx.de,Eckbauer KGaA,"7.060,46 €",111.199658,1995-08-08,Japanese,Africa/Algiers,Uganda,1990-07-03T20:04:50,sat,DE,Kind.js,46.175901
DE54791539404707796803,Cilli Mohaupt,cilli.mohaupt@gmail.com,Roht GmbH & Co. OHG,"56.471,87 €",25.895198,1970-03-01,Bambara,America/Panama,Haiti,1981-12-10T11:09:06,wa,DE,natürlich.doc,-73.181210
DE58137660861087192753,Eva-Maria Stolze,eva-maria.stolze@msn.com,Heß,"68,46 €",-3.130466,2013-02-01,Fijian,Atlantic/Cape_Verde,Deutschland,1972-07-29T17:52:16,pt,DE,schon.ppt,-54.119216
DE71790106684230490781,Korinna Stiebitz,korinna.stiebitz@msn.com,Ring Eberth AG,"7.953,48 €",-143.956868,2007-01-25,Lao,Asia/Bahrain,Sierra Leone,2019-08-02T18:47:45,kk,DE,antworten.mov,51.129540
DE86680088317096154624,Gilbert Dietz,gilbert.dietz@gmx.de,Krause,"1,11 €",140.720127,2007-12-31,Kikuyu,America/Panama,Vietnam,1970-05-24T14:58:22,hi,DE,arbeiten.csv,68.4142405
DE64688403297927592162,Claudius Benthin,claudius.benthin@gmx.de,Lorch GmbH,"59,38 €",-22.768682,2016-04-29,Aragonese,Asia/Qyzylorda,Bangladesch,1997-05-23T18:04:37,oc,DE,hart.png,-44.010266
DE45580470269894130451,Dusan Keudel,dusan.keudel@proton.ch,Kruschwitz Anders KG,"86.284,66 €",76.591027,1987-04-27,Tahitian,Europe/Monaco,Äußeres Ozeanien,2007-10-22T00:39:46,ks,DE,Geschichte.mov,59.134317
DE33912684899315612079,Nadine Schwital,nadine.schwital@aol.com,Hornich KG,"8,98 €",135.546893,2005-03-16,Rundi,Asia/Muscat,Usbekistan,2014-06-09T21:14:05,br,DE,schreiben.ppt,-46.7071905
DE68454109640775062876,Katy Junitz,katy.junitz@msn.com,van der Dussen Kostolzin KG,"9.034,23 €",-90.649756,1975-01-05,Tatar,Europe/Kiev,Zypern,1987-10-28T11:49:18,kl,DE,schlagen.bmp,-31.917099
DE86874794912620640562,Bruni Fischer,bruni.fischer@hotmail.com,Bärer Ullmann AG,"59,90 €",37.878445,1977-02-25,Telugu,Pacific/Port_Moresby,Burkina Faso,1997-12-29T16:26:09,ce,DE,Mensch.html,-45.8663315
DE41036375809700068449,Philippe Krause,philippe.krause@aol.com,Plath GmbH & Co. KGaA,"38,44 €",58.519821,2016-09-27,Hebrew,America/Costa_Rica,Samoa,2006-08-31T11:02:19,an,DE,bis.html,3.5892605
DE40273327717402078263,Brunhilde Karz,brunhilde.karz@gmail.com,Spieß GmbH,"72.337,06 €",176.280425,2001-12-16,Hindi,Europe/Paris,Georgien,2003-08-26T10:14:55,pt,DE,mich.mp3,9.1386375
DE82110192569434821805,Rolf-Peter Mans,rolf-peter.mans@msn.com,Krause e.V.,"44,38 €",-24.170310,1983-10-11,Georgian,America/Havana,Barbados,2017-06-02T04:59:56,ss,DE,denn.flac,26.456784
DE09265581975823276426,Arnold Klemt,arnold.klemt@gmail.com,Barkholz GmbH & Co. KG,"62.265,46 €",-150.055761,1999-05-01,Gaelic,America/Costa_Rica,Belgien,1990-02-09T16:20:21,ia,DE,denken.docx,-54.837215
DE86462580870604048437,Annekatrin Meister,annekatrin.meister@gmx.de,Kühnert Zahn KG,"4.514,15 €",41.861875,1971-09-07,Hindi,Asia/Yerevan,Kap Verde,2001-07-14T09:08:34,sa,DE,Seite.doc,0.125086
DE51827211171168577838,Burckhard Pärtzelt,burckhard.pärtzelt@msn.com,Kensy Schuchhardt GmbH & Co. OHG,"388,08 €",-69.169176,1993-06-16,Luxembourgish,Europe/Vilnius,Tonga,1988-03-18T17:30:24,ff,DE,rennen.mp4,85.612124
DE74558238567097027709,Anette Plath,anette.plath@aol.com,Bolnbach GbR,"5.580,62 €",1.981592,1995-01-09,Assamese,Asia/Ashgabat,Island,1991-08-20T09:17:55,as,DE,Ball.js,-5.8494715
DE65783711470062676272,Patrizia Austermühle,patrizia.austermühle@gmail.com,Seifert,"6.845,10 €",40.387926,1991-09-27,Chuvash,America/Argentina/Ushuaia,St. Lucia,1986-04-07T05:33:07,fil,DE,Hund.pdf,32.4662115
DE16234281750073242607,Alois Ziegert,alois.ziegert@aol.com,Beckmann,"1.243,27 €",-159.543620,2020-03-17,Hiri Motu,America/Montevideo,Litauen,1983-08-28T00:21:11,tn,DE,dann.wav,45.0507155
DE17431410175392517086,Mike Täsche,mike.täsche@aol.com,Benthin Kallert GmbH,"65.148,88 €",110.476189,1977-03-17,Czech,Pacific/Easter,Mauretanien,1987-04-10T13:15:53,si,DE,rufen.docx,47.223760
DE36222160193990226332,Mara Hentschel,mara.hentschel@hotmail.com,Fröhlich AG & Co. KG,"2.678,81 €",158.022902,2009-12-15,Swati,Pacific/Tarawa,Griechenland,1978-12-04T18:28:28,sc,DE,nächste.flac,7.4389205
DE57152354127757821191,Holm Klemm,holm.klemm@gmail.com,Döring Hövel AG & Co. KGaA,"92,17 €",10.819834,1985-05-07,English,Indian/Maldives,Norwegen,2016-05-31T09:28:35,ik,DE,sehen.webm,31.3261515
DE48146415578541208350,Sibel Neuschäfer,sibel.neuschäfer@msn.com,Junck,"8,49 €",87.471044,1992-09-15,Oriya,Pacific/Tongatapu,Libanon,1979-05-24T20:37:55,the,DE,Straße.json,-84.6525645
DE71212295055874132360,Tabea Gunpf,tabea.gunpf@proton.ch,Scheuermann GmbH & Co. KG,"65.084,39 €",116.137925,1999-10-08,Twi,America/Dominica,Salomonen,1990-08-02T19:39:14,unm,DE,Schnee.avi,-0.914568
DE50154718774034355320,Insa Zänker,insa.zänker@gmx.de,Schmidt KG,"5.130,82 €",-167.036852,2013-02-08,Bengali,Europe/Paris,Botsuana,1974-09-01T08:26:11,my,DE,hin.js,70.9060375
DE95049035913473676148,Gottlob Heß,gottlob.heß@msn.com,Fechner Stiftung & Co. KG,"777,11 €",-19.399238,1973-11-22,Telugu,America/Barbados,Amerikanische Jungferninseln,2007-11-10T13:44:41,ht,DE,beide.webm,78.514526
DE46457455016333832677,Danielle Walter,danielle.walter@msn.com,Ortmann e.G.,"685,11 €",64.025969,2009-06-09,Kalaallisut,Atlantic/Canary,Französisch-Guayana,1983-09-10T22:18:20,as,DE,drei.bmp,29.0751805
DE19464257938899209074,Alex Hartmann,alex.hartmann@gmx.de,Bonbach,"27.312,24 €",-86.638923,2017-09-07,Inuktitut,Africa/Bissau,Martinique,2010-05-06T20:44:22,mn,DE,lassen.wav,-32.8248645
DE43669840176627796965,Dorit Bauer,dorit.bauer@msn.com,Eckbauer Ebert AG,"5.810,07 €",118.847258,1994-04-07,Aymara,Europe/Vilnius,Albanien,2017-11-27T18:06:06,pap,DE,Vater.mp4,33.9762665
DE70595749703359243590,Salvatore Pärtzelt,salvatore.pärtzelt@gmx.de,Förster GmbH,"29,21 €",39.537727,1971-12-04,Turkish,Africa/Algiers,Honduras,2011-05-21T14:06:45,ayc,DE,Ball.gif,-10.6108195
DE63839524650891921385,Karl-Georg Jüttner,karl-georg.jüttner@msn.com,Bruder GmbH & Co. KGaA,"42.623,64 €",102.248058,2009-05-27,Javanese,Indian/Mauritius,Kanada,2012-03-19T01:18:50,wae,DE,hoch.mp3,66.9500745
DE28813221754026014732,Mira Hermann,mira.hermann@gmx.de,Kuhl Stiftung & Co. KG,"73.426,16 €",-54.429162,2001-06-03,Turkmen,Africa/Nouakchott,Gibraltar,1993-04-16T08:36:53,nn,DE,glücklich.html,81.065518
DE26055015116566663131,Rotraud Sölzer,rotraud.sölzer@aol.com,Martin AG & Co. OHG,"10,33 €",-70.953250,1990-02-18,Yiddish,Asia/Tashkent,Gambia,1995-04-02T00:52:18,nds,DE,Sonntag.gif,85.706701
DE51003575572170267295,Hedi Rogge,hedi.rogge@gmx.de,Kroker Henck AG,"3.658,49 €",-155.946985,2018-01-24,Navajo,Africa/Bangui,Haiti,2022-08-02T10:29:52,sid,DE,Wetter.flac,34.1467015
DE17460473614241667458,Vadim Misicher,vadim.misicher@gmail.com,Mentzel KGaA,"5.731,68 €",-178.421768,2009-07-15,Ossetian,Europe/London,Kongo,1975-02-09T15:27:38,gu,DE,öffnen.mp4,-50.8110345
DE56522316130120970996,Klaus-Günter Hering,klaus-günter.hering@proton.ch,Ruppert AG,"97,72 €",20.374677,2005-05-24,Kirghiz,Asia/Ulaanbaatar,Burkina Faso,1987-09-11T02:55:35,ckb,DE,Uhr.xlsx,-83.719128
DE52212694779050375970,Francesca Ring,francesca.ring@msn.com,Girschner Drewes KG,"4.840,57 €",-126.212244,1979-11-29,Malay,Asia/Dhaka,Belarus,2015-09-20T17:22:20,cv,DE,schlecht.html,-62.259640
